Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
1405.png,withMask,1306.5255445227417,1607.5763236743146,839.619254484305,1695.4428200848602,0.25919377647816627,0.21022742171452757,0.27255082213376475,0.20945122968782384,13.957439141575911,16.870297009793077,10.548066143497756,17.75861167528002,8.971786015913173,9.172708649946207,8.827674509577339,9.211755952887495,0.0007688689197362973,0.0007022028507098713,0.0008737119216767123,0.000694547289317209,0.02772848570939815,0.026499110375819625,0.02955861839932158,0.02635426510675661,0.8826572518527183,0.8553631579820297,0.9246140608110722,0.8474576251765744
1407.png,withMask,107.83626281229981,181.76617265579438,117.07827514413837,192.10872931287577,0.3798081356460498,0.2847406937898187,0.3601716362430752,0.2637192670668458,3.4264694106342084,5.196525166401898,3.425088084561179,5.25554505419373,8.091761142341593,8.498580162301968,8.075954244726281,8.486846002761165,0.0006183568753229238,0.00044901169644223453,0.000630381752004025,0.00044538731461451223,0.02486678256877885,0.02118989609323827,0.025107404326294363,0.021104201349838193,0.9901182406148523,0.9833129521251964,0.9892727065610168,0.9823631331965796
1413.png,withMask,128.89774183215889,212.46765468841122,143.81524263292764,221.17919121639284,0.3437000553294229,0.2724267139439047,0.3852974198583213,0.26003122819885927,4.202794682895579,5.9849182569526835,4.0330116912235745,6.1893060387299155,8.330603170558906,8.65340282461994,8.256714376591473,8.68407673551967,0.00044791578550898935,0.00032869277385822116,0.0005049163741073558,0.0003145638311770288,0.021164021014660455,0.01812988620643332,0.022470344325518372,0.01773594742823255,0.9882992361474424,0.9806988615031464,0.9869156986068608,0.9799072861407191
1439.png,withMask,537.3388653106982,891.3028816183715,570.9717528827675,827.7417402320577,0.2395496169377278,0.17595395169074135,0.2511605628277886,0.17898108936363866,8.695527706598334,12.77087815962517,8.302390294682898,11.889340224014159,8.849369112407096,9.196967832561043,8.78403694587647,9.149363650961986,0.0003631306762371441,0.0002726628555005173,0.00038995134720747683,0.0002758428330407613,0.01905598793652914,0.01651250603332266,0.019747185804753972,0.016608516882634684,0.951852325065059,0.9200213467038572,0.948863425986526,0.9257250074544887
147.png,withMask,177.77256165919283,253.53654809065137,153.15152546444585,256.59470329184177,0.2825691577373658,0.20373955694217638,0.2755866751169414,0.21131478599776604,4.712824311338885,6.88006997928774,4.847553651505445,7.00657563996863,8.48294927141458,8.847628088490193,8.520390075004224,8.872978768260769,0.0003287352687535832,0.00022487847656589533,0.00032786539940610757,0.00022561362396774726,0.018131058125591657,0.014995948671754493,0.018107053857712677,0.015020440205524845,0.9838027302575711,0.9768902890098473,0.9860513105450647,0.9766115956229179
152.png,withMask,537.8716567905188,638.7789820828893,330.7748438500961,702.8421645317624,0.339460755157889,0.18843456612468745,0.2265649558248888,0.18829719837530184,6.408892536835362,9.53580405799433,6.622297405509289,9.832974722998653,8.421565732589697,8.980247728498071,8.721610018860526,8.98251785347046,0.0003689498436756813,0.0001960910667135629,0.0002558001004474866,0.0001953951433480034,0.019208067150957207,0.01400325200492953,0.015993751919030335,0.013978381284970138,0.9507303659977969,0.9413491649250064,0.9696511251860187,0.9354691372163018
153.png,withMask,397.0678251121076,773.2860705021214,543.5052250160153,708.7031510788474,0.3098549401029832,0.19622849444685242,0.27779539879303816,0.20362754990146487,5.946388532991672,10.153572362203143,7.226677610506085,9.583442257033122,8.48869412760927,9.017357728493284,8.691153838546189,8.966510295317025,0.0003648367503270789,0.00020235801634717196,0.00029170961361856776,0.00020907361616909502,0.019100700257505716,0.014225259798934147,0.017079508588322082,0.014459378139086584,0.9631856926729843,0.9282590289558418,0.9495883006290865,0.9342516339940176
1558.png,withMask,339.0291079436259,715.3162138792254,553.3266335682254,698.5380361559652,0.31322257174941065,0.22383008141471863,0.2983711270455351,0.21522483822544142,5.75216207559257,10.021395966136458,7.855020819987187,10.063946590520622,8.46491156021774,8.925295654403747,8.670524496001857,8.945677668989541,0.0005173935187260873,0.00036125964201165874,0.00046515366635378026,0.00035026983534838536,0.02274628582265877,0.019006831456391114,0.021567421411790987,0.01871549719746674,0.9693198307764854,0.9351153958970208,0.9499255942062695,0.9366376809817525
1559.png,withMask,177.87155669442666,257.69804339520203,146.5268657911595,226.33193910997602,0.408251168342502,0.26643301125698227,0.3360737837927149,0.272540490860565,3.4729740550928887,5.958414607170867,4.479220051249198,5.950149811980936,8.038794691416005,8.609346216005854,8.339193274272322,8.625018006788611,0.0006222283048998019,0.0003875154840370969,0.0005073390233612095,0.0003845797468877871,0.024944504502992276,0.019685412976036265,0.022524187518337027,0.019610704905428235,0.9833201015990052,0.9758467185757125,0.9862854269630827,0.9787862668836257
1565.png,withMask,338.3134208840487,437.2359588972229,314.8911354900705,532.7863821914779,0.3197573233848978,0.24697712036643374,0.33893176576325923,0.24135850959728322,5.306734465086482,7.719740996199401,5.54652466367713,8.12407247280259,8.387264575548866,8.806498306179064,8.453270726968462,8.79864151137644,0.00041232207839449,0.0002750698769028956,0.00040114422722174596,0.0002723951615621091,0.02030571541203338,0.01658523068585106,0.020028585252626956,0.016504398249015596,0.9694278741590778,0.9604520327575353,0.9715096837224175,0.9518107972653598
1573.png,withMask,299.4539357783473,402.5215870015485,224.30733504164,367.92302278348643,0.3562069564258159,0.26124168387447766,0.38944670837420503,0.27812740570785505,4.814161595131326,6.527378390878562,3.934857463164638,6.257636389229624,8.327695232651505,8.631064583144944,8.17334161856527,8.601173394724983,0.0004190395697871238,0.0002976202606132236,0.0004845617119148027,0.0003104313565492918,0.02047045602294008,0.017251674139434226,0.022012762478044474,0.01761906230618678,0.9726599307165263,0.9631526423336405,0.9795329714799954,0.9663190092341448
1606.png,withMask,268.1700232222934,403.3765609604054,252.48981021780915,396.1017112751111,0.2933771913035464,0.18914584364770706,0.23579993202665944,0.1911008787748026,5.448410474055094,8.481308693116695,6.06324071108264,8.4321824287639,8.426244994966764,8.88143349166559,8.558089242783883,8.876968219602736,0.000550077040967657,0.00038063065473900506,0.0005189685413179229,0.00037048841075685456,0.023453721260551747,0.019509757936453365,0.02278088104788581,0.019248075507874926,0.9735263785823945,0.9601856812576637,0.9750933281138865,0.9609049840645415
1607.png,withMask,168.1010770339526,255.5391823684369,141.1044402626521,227.0791288785216,0.38752863039924845,0.2918786074544591,0.3855801157505495,0.30765990415582245,3.506065823190262,5.260753282792736,3.3240510890454833,4.773029821633252,8.081419667892037,8.468969272430158,8.061274814812915,8.404606731986217,0.0005605739854270349,0.0003758772676604738,0.0005439566955449555,0.0003932201550885964,0.023676443682002474,0.019387554452804868,0.02332287922930948,0.01982977950176442,0.9845119397174728,0.9764641182506056,0.9870269803364717,0.97908451771092
1611.png,withMask,121.5160353939782,177.57535844275975,103.63322789878282,187.46091817651674,0.3404643470735126,0.26370138834800827,0.33467744923083775,0.2523850409735545,3.8594050288276742,5.222123911600877,3.558956598334401,5.6653461762754125,8.257880334876244,8.55574072579698,8.210299631872937,8.628440008807605,0.00042316468620894634,0.0003041427730399957,0.0004185366045574155,0.00028695516427101013,0.020570967070338387,0.017439689591274142,0.020458167184706832,0.016939751009711155,0.9888736789125432,0.9837214809793329,0.9904926561005131,0.982815097535515
1612.png,withMask,26.88500960922486,76.01397574855719,57.46897021140294,71.49512356974805,0.3663197401219346,0.3085376934053006,0.4016864732560752,0.28951532687748305,2.7470371556694424,3.909288342818074,2.7116431774503527,4.106396669951136,8.015641037468944,8.308133381771734,7.933071903907261,8.357331895047256,0.0006721861779749302,0.0005331860739542814,0.000736001244089906,0.0005209144096101112,0.025926553530597356,0.023090822288395912,0.027129342861372554,0.022823549452486814,0.9974873972877556,0.992886789848737,0.9946350829091612,0.9933096049353801
1767.png,withMask,69.84809417040358,124.2968087031712,89.06716447789879,136.65746345190934,0.3740744287878912,0.30449362482457737,0.4578682209881104,0.31149203046852236,3.6137892376681617,4.919704800016087,3.3789437860345926,5.336584286834643,7.98585924745754,8.267737409351561,7.860793160174998,8.325231047529524,0.001887831496648057,0.0016758139943161647,0.0024066764006963662,0.0016982076840670777,0.04344918292267482,0.040936707174810294,0.04905788826168903,0.04120931550107424,0.9931954812937253,0.987889136201607,0.9913653835833856,0.9866849044963851
178.png,withMask,656.57024743754,908.4502604114299,662.6081638372837,924.8969414225098,0.2453017389755573,0.19985763709445398,0.274104669081626,0.19920391761901307,9.465787155669442,12.878018862233308,9.278127001921845,12.919946107904842,8.889180573024928,9.18318014801945,8.845204625635043,9.177381794151,0.0003711616883790758,0.00030177740190295876,0.0004158213938552055,0.0003046282210355529,0.01926555704824223,0.017371741475826732,0.020391699140954525,0.01745360195018647,0.9385468290108274,0.9151194781062372,0.9382501312259027,0.9135851846301504
1820.png,withMask,1021.4500320307494,1327.242192684349,717.9709320948109,1336.5085764845462,0.3275548889649006,0.22641265349426143,0.3035168280179732,0.23545072003873868,9.385530108904547,13.253695027046593,7.997477578475337,12.957771119467516,8.406184352228342,8.83252043328363,8.411255775303962,8.779938988300017,0.0013648358269550554,0.0011930536539878677,0.001452760561413781,0.0012107667435317198,0.0369436845340994,0.03454060876689737,0.03811509624038461,0.0347960736798237,0.9096439853120528,0.8823480030542243,0.9365657318295111,0.8815263814383085
1821.png,withMask,371.0063460922486,502.65460797522576,323.36422966047405,523.4102837378591,0.27121644493235475,0.21630886067569438,0.30647299878354245,0.2229373752422858,6.506065823190263,8.45528765911239,5.670483664317745,8.733656417784392,8.610324887028087,8.873764978964836,8.502682110935503,8.877033245208466,0.00044627884409007023,0.0003521513759758975,0.00047838666150894996,0.0003535331134193123,0.021125312875554535,0.01876569678897902,0.02187205206442573,0.018802476257645223,0.9663272226028408,0.9543903480302972,0.9706489611196324,0.9525066361990744
1834.png,withMask,403.79248078155035,556.2170363369462,301.1919642857143,496.10360152023964,0.28429546131657757,0.19746618175991887,0.2854916453025701,0.22067215194890838,6.142176489429852,9.009250135735687,5.627142056374119,8.057069315691045,8.50481867219563,8.88634484325282,8.43467592773173,8.793142632019483,0.0003500205168133734,0.00023628357276805868,0.0003788261971723476,0.00025933962304935243,0.018708835260736394,0.015371518232369197,0.019463457996264373,0.016104025057399544,0.9634408872197544,0.9496816052589944,0.9727878346188186,0.9551202792796063
1835.png,withMask,46.78289157591288,64.51983751935491,36.16846172325432,65.65241609523618,0.39267707141906827,0.3012095752142113,0.395490799866243,0.2952849771693536,2.8831077834721337,4.06654065032476,2.5277266175528506,3.950592209776991,8.019506019738131,8.386147005498984,7.916730919207766,8.362538861532217,0.0005439232313244932,0.0003682316133697612,0.0005561518990966754,0.0003633102099295857,0.023322161806412653,0.019189361984437138,0.023582873003446282,0.019060698044132216,0.9957035547585297,0.9940839612510384,0.9966873767948426,0.9939800960578498
1836.png,withMask,25.224815823190262,70.35518510325966,56.145679852658546,72.65804661264052,0.44104896484894596,0.3286670322647082,0.4248948985791692,0.3473739663522654,2.253403267136451,3.347724667698928,2.3331798526585517,3.444267932192483,7.823712086239402,8.148437530021539,7.775178513919715,8.199759383376014,0.0006510211606473412,0.00045449012163491324,0.0006544082607580022,0.0004428820309356488,0.025515116316555196,0.021318773924288263,0.025581404589232432,0.02104476255355828,0.997665076575198,0.9934934942852404,0.9948152359119206,0.9932807333380412
187.png,withMask,393.49255285073673,489.7341390335621,331.6217168481742,587.1975105069477,0.2524334959209234,0.18971552820226054,0.28174111288735937,0.1934143879023472,7.573350416399744,10.24824549055883,6.858664317745035,10.495867602405035,8.781070365455706,9.144376724077167,8.73699014503347,9.111275381500013,0.00031270149869178706,0.0002023050436796018,0.00031304996743061677,0.00021361571913460753,0.01768336785490216,0.014223397754390538,0.017693218119681248,0.014615598487048265,0.9637048116305825,0.9548204736138779,0.9694150933117489,0.9458288291192932
190.png,withMask,1001.5457439141576,1294.9611896478914,865.3828074951955,1259.1219208107946,0.24482458898255322,0.20644999273947273,0.2750800360218147,0.19561213135115435,10.326053010890455,13.183796175269963,8.907711402946829,12.930684308954534,8.865974308309864,9.097804634852523,8.705455760293622,9.08290917085766,0.00023922108401515805,0.0001919333188665652,0.00028395392985337673,0.00018604647845063533,0.015466773548971293,0.01385400010345623,0.016850932610789727,0.013639885573223674,0.9109212923888901,0.8847408853430919,0.9229535924645706,0.8879307991321023
219.png,withMask,524.9925328315184,879.7159403969513,629.0452234144777,821.8091455689837,0.3086961442491683,0.21384763963072032,0.2917526111611178,0.20186098503855376,6.6445988148622686,10.604516479317901,7.890755124919922,10.486657684650808,8.522262961339015,8.96051924564495,8.645290521027457,8.975160483145617,0.0003711095883951222,0.00024032142446288405,0.0003503733940123837,0.0002347299774336719,0.019264204847206184,0.015502303843715749,0.01871826364843662,0.015320900020353632,0.9530451015154889,0.9213105329021396,0.9438895712319169,0.9264912522033268
224.png,withMask,172.89782190903267,363.05483721772,242.77624519538762,359.77333145649425,0.35934283150058677,0.24639553731241237,0.33444015004367433,0.2552422486258864,3.916920243433696,6.624303726195983,4.6173726777706605,6.506424822538156,8.201347690038615,8.66472429368766,8.301592344746679,8.651930850755377,0.0004601841294227981,0.00029129265525338894,0.00043064584313561147,0.0002931475073613619,0.02145190269935975,0.01706729783103901,0.020752008171153254,0.017121550962496415,0.9841364998649056,0.9666912624544918,0.9777162588723923,0.9669920444588915
225.png,withMask,191.0312900384369,289.1876571014901,172.98322389493913,303.6086187134267,0.3086000985966806,0.2330936326956891,0.3134570319362864,0.2044618481800726,4.831738468930173,6.559291359166682,4.306974695707879,7.10106778740775,8.460659822157826,8.749436245686635,8.355863125686234,8.818950269349116,0.0003642259782074969,0.00025343822525912844,0.00037750245681081253,0.00023295822367062777,0.01908470534767296,0.015919743253555583,0.019429422451807787,0.015262969031961893,0.9826426804990687,0.9736761676795515,0.9842330605034261,0.9723640200247787
230.png,withMask,287.42372677770663,411.87566611031804,212.52764654067897,363.2434394417745,0.4168021079701214,0.2993588970011325,0.35734518834760626,0.33909508132655164,4.340446828955798,6.831768183554868,4.240290679051889,5.697299362544994,7.648309193766661,8.099725484273932,7.697767528338526,7.881090256495392,0.005475097942198758,0.004490045592851155,0.0050293415006401,0.0045307077764123885,0.0739939047638301,0.06700780247740673,0.07091785036674547,0.06731053243298844,0.9698986129216507,0.9568086817524977,0.977709106552076,0.9619085138687177
231.png,withMask,1517.4404828635493,2143.835568782803,1446.57683376041,2137.7360091696996,0.31060284285498585,0.26990224191654205,0.34922185722654614,0.26997136060818955,12.977118033311983,18.11492288202055,12.693025304292123,18.285266142492308,8.08804569027177,8.353569965686429,8.052661271871546,8.36766544242705,0.011140262036244101,0.010401871922085072,0.011330599108007237,0.010262440582353186,0.1055474397427247,0.10198956771202176,0.1064452869224713,0.10130370468227302,0.8766605387008728,0.8257365429572548,0.8823416534435601,0.8262316835587684
3.png,withMask,380.78799647661754,496.4907398097689,208.58299967969248,496.1758732329224,0.3652616327680917,0.2452544117138537,0.34419677824721157,0.24302976151260985,4.653187059577194,6.652576967162018,3.834761370916079,6.5542037845120555,8.178106582833491,8.626318506737848,8.181787772993118,8.608087688803337,0.0004820695292208259,0.00027219418892254895,0.0004199350883574689,0.0002747550736837857,0.02195608182761273,0.016498308668543845,0.020492317788807318,0.016575737500448832,0.9648259654775271,0.9541869635245968,0.9807834215857799,0.9542164709543199
350.png,withMask,556.5119514734145,762.9209113394598,493.2538236707239,776.4180860262625,0.32119151013011105,0.23984103487519978,0.29560541252092964,0.24903631967868178,8.921424567584882,12.408574473647167,8.656290038436898,12.446319049246917,8.452335095272627,8.785775549447058,8.47208342115782,8.774228561614414,0.004440116932498631,0.003972495352003257,0.004319195274356399,0.004018931758515396,0.06663420242261951,0.06302773478400804,0.06572058486012125,0.06339504522054855,0.9463740942266627,0.9263583021629117,0.9524168284649994,0.9250572688136881
351.png,withMask,783.675928891736,1031.8565022421524,645.7678171044201,1022.5233565927326,0.30787273678462856,0.2267108024864389,0.29679648659848,0.22189388336044186,8.144738949391417,11.25548472722154,7.70275464445868,11.336322869955156,8.563315926743538,8.948252321203164,8.64745217646934,8.964512660389161,0.0003846794299850085,0.00026291163876676664,0.0003617876989584569,0.0002547356512430899,0.01961324628879698,0.01621455021783727,0.019020717624696943,0.015960440195780627,0.9258709937798423,0.9024674032906117,0.9389980453207124,0.9033463679640601
385.png,withMask,57.53385249839846,73.73327434696053,22.55221012171685,78.12795350801343,0.3721831180768722,0.29504742881172413,0.42448703303755575,0.29869490253674047,2.7389293721973096,3.8440748858814775,2.4087123638693146,3.9074383156709365,7.99706776819562,8.330366789951132,7.923718318133066,8.363420463406165,0.0005130972738954316,0.0003846260474254725,0.0005925405317355782,0.0003657309799632417,0.022651650577726817,0.01961188536131783,0.024342155445555312,0.01912409422595595,0.9946622863055654,0.9931628066698759,0.997906047504964,0.9927550980907619
392.png,withMask,305.7975056053811,524.3992439019486,362.6576113068546,505.4516278227996,0.3222550804319655,0.24376942273489266,0.3135837923497255,0.23590620385588404,5.664217648942985,8.102274326851536,5.546024183215886,8.19734963502182,8.500438495939143,8.82098046483307,8.456887436620818,8.853050995593232,0.0003570830704074246,0.0002477256689632196,0.00035341442999885914,0.00024036428784275003,0.01889664177591946,0.015739303318864518,0.018799319934477927,0.015503686266264229,0.9725379234753126,0.9528072322770101,0.967361540234466,0.9545129139834713
393.png,withMask,823.1709441063422,1416.546602586016,862.1866992312619,1295.6460013271935,0.23312083391202637,0.1388947679233963,0.18107805608797173,0.15172592817943611,10.906129884689301,18.016087192583804,12.476177130044842,16.37044782722355,8.994714427772685,9.512630286722757,9.217092036858036,9.42254393135788,0.0002448673195838794,0.0001392718151719123,0.00019180909669438972,0.00015318947374008614,0.015648236948099917,0.011801348023506141,0.013849516117698472,0.01237697352910178,0.926652323265159,0.8736916494927806,0.9231902269904998,0.8844714853363209
408.png,withMask,234.81332078795646,371.96271793118706,227.77436338885332,354.85678376802264,0.35512925102797543,0.22877845373857741,0.29797544908412454,0.2394631661849054,4.864289718129404,8.005912043274549,5.5991952274183205,7.39767540067164,8.367557111253525,8.888980469675548,8.576283128534248,8.805743470536292,0.00046354918723255574,0.0002752148440885743,0.0003786660899139664,0.00029977151703668457,0.02153019245693256,0.0165896004800771,0.019459344539679808,0.017313911084347308,0.9789440713175158,0.9666163784378711,0.9795829541790037,0.9681525951529005
422.png,withMask,267.4185217809097,452.74976371935884,323.7503403267136,489.9742202738844,0.2975317601295711,0.22806807051199737,0.3049496379855542,0.21692306245711906,5.928611467008329,8.427939431719922,6.4076513452914785,9.8010416457198,8.595073499152335,8.90953070228042,8.622023295391655,9.04460473712703,0.0003883286330918682,0.0002835143671079968,0.0004065750493952734,0.00026941170857483547,0.019706055746695435,0.016837884876313793,0.020163706241543827,0.016413765825514737,0.9757016434243744,0.958812067538777,0.9705034718300604,0.9554248936402936
423.png,withMask,375.0919883087764,505.34211425928527,283.2433936579116,512.2171770998814,0.24029074702978365,0.21299921081115478,0.3400602761068807,0.2114553522054645,7.711903427290198,9.32051720324157,5.391696028187059,9.577188360916164,8.833146176349585,8.99360979952285,8.47494350817069,9.024912703070855,0.0002861060599597779,0.00023750881843781195,0.0004024952198825799,0.00023207588503980218,0.01691466996307578,0.015411321112669477,0.020062283516154883,0.015234037056532394,0.9658817235935774,0.9539699439416497,0.9742103931280697,0.9533434058077795
45.png,withMask,1869.8123398462521,2619.433630276097,1870.6434977578474,2534.9895232158296,0.20944271687354005,0.17584787774141203,0.26663411780695934,0.17677963296936558,16.900784753363226,22.575820949546547,15.95904067905189,22.281204126364898,9.104958462402735,9.359586135998807,8.992451305193093,9.356011341131248,0.0004679217785781589,0.00037868582997046445,0.000526194809092321,0.00038785818889027044,0.021631499683983053,0.01945985174585008,0.02293893652923607,0.01969411559045672,0.8375160558055886,0.7721832529656152,0.8376277492789419,0.7795256211750545
46.png,withMask,376.3060738308776,477.46791610529067,308.6227578475337,502.60690944921475,0.28391653950737306,0.19296719026362313,0.2518898129287849,0.18885880544726036,5.70834000640615,8.215085764845462,5.825432415118515,8.359407991312915,8.55184332516948,8.963987765192327,8.632405055687471,8.968282797390032,0.0003132293116061502,0.00019590768423460798,0.0002759902469214778,0.00019189834073110855,0.017698285555560182,0.013996702620067627,0.016612954190073415,0.01385273766196085,0.965227346731946,0.9559241611796316,0.9715033439207699,0.9536035086298827
51.png,withMask,725.617432735426,1260.1251784672927,895.7930413196668,1207.839952542782,0.351399430459298,0.22984760615778055,0.2745611164544103,0.22707746855149782,7.842088404868674,12.742725572603511,9.067104420243435,12.301051700215167,8.480682690132054,8.940913492114404,8.63511812525094,8.92248331006006,0.000833358279874368,0.0005633483469343899,0.0006662563982627679,0.000577693830558207,0.028867945543013068,0.023734960436756367,0.025811942938546256,0.02403526223194178,0.9324598432731883,0.8825472968292573,0.916612226219713,0.8874223641376017
53.png,withMask,419.79496316463803,546.1028172696012,360.6296644778988,536.7449375615838,0.30578673928813865,0.2633620319389625,0.4100344548762989,0.2661565908839182,6.521340486867391,8.19057290514589,4.8781029788597055,8.178386856763659,8.528475217340768,8.73506595213855,8.194409449926049,8.751775454955872,0.0005311100418092593,0.0004503252972865228,0.0007064717747230809,0.00045409181569936645,0.023045824823799632,0.02122086938102496,0.0265795367665255,0.021309430205882243,0.9605627293263606,0.9486256646415895,0.9660346404271783,0.9495046494402487
542.png,withMask,328.0333119795003,374.1111222827726,107.97649743754005,407.0585372720143,0.3833685054642147,0.31897571873680874,0.4085282842072402,0.3005835989716431,6.07495195387572,7.080094110076614,3.600336322869955,7.649781817450583,8.283268212958346,8.50201514171626,8.059784262260555,8.569103196167545,0.0008292876680511432,0.0006910165194936276,0.000894574157943708,0.0006439302879678602,0.028797355226672174,0.02628719306988914,0.029909432591470338,0.025375781524277437,0.9707944776751081,0.9666344689588938,0.9904064437667447,0.9636963422432397
